ocel_event_id;ocel_object_id;ocel_qualifier
weigh_empty_trucktr174;tr174;Empty truck weighed
weigh_empty_trucktr62;tr62;Empty truck weighed
Lodge_Pcp1597;Pcp1597;lodged pickup plan
Lodge_Pcp1597;Cr292;cargo to be picked up
check_abnormalitytr239;tr239;truck exmained for empty weight abnormality
trs_entrytr196;tr196;Entry evaluation for truck
trs_entrytr240;tr240;Entry evaluation for truck
trs_entrytr34;tr34;Entry evaluation for truck
assign_trs_Pcp1677;tr33;Pickup plan trucks assignment
assign_trs_Pcp1677;tr172;Pickup plan trucks assignment
check_abnormalitytr174;tr174;truck exmained for empty weight abnormality
check_abnormalitytr79;tr79;truck exmained for empty weight abnormality
check_abnormalitytr248;tr248;truck exmained for empty weight abnormality
trs_entrytr285;tr285;Entry evaluation for truck
assign_trs_Pcp1677;tr277;Pickup plan trucks assignment
weigh_loaded_trucktr262;tr262;Truck weighed
weigh_loaded_trucktr222;tr222;Truck weighed
weigh_loaded_trucktr75;tr75;Truck weighed
weigh_loaded_trucktr94;tr94;Truck weighed
check_abnormalitytr62;tr62;truck exmained for empty weight abnormality
fail_weightr239;tr239;Truck failed to be weighed
weigh_empty_trucktr240;tr240;Empty truck weighed
weigh_empty_trucktr196;tr196;Empty truck weighed
weigh_empty_trucktr34;tr34;Empty truck weighed
fail_weightr79;tr79;Truck failed to be weighed
fail_weightr174;tr174;Truck failed to be weighed
fail_weightr248;tr248;Truck failed to be weighed
weigh_empty_trucktr285;tr285;Empty truck weighed
fail_weightr62;tr62;Truck failed to be weighed
check_abnormalitytr285;tr285;truck exmained for empty weight abnormality
check_abnormalitytr34;tr34;truck exmained for empty weight abnormality
check_abnormalitytr196;tr196;truck exmained for empty weight abnormality
check_abnormalitytr240;tr240;truck exmained for empty weight abnormality
print_w_tickettr75;tr75;Printed weighing ticket for pickup plan
input_tally_sheettr262;tr262;Tally Sheet for pickup plan
print_w_tickettr94;tr94;Printed weighing ticket for pickup plan
input_tally_sheettr75;tr75;Tally Sheet for pickup plan
input_tally_sheettr222;tr222;Tally Sheet for pickup plan
print_w_tickettr222;tr222;Printed weighing ticket for pickup plan
input_tally_sheettr94;tr94;Tally Sheet for pickup plan
print_w_tickettr262;tr262;Printed weighing ticket for pickup plan
fail_weightr196;tr196;Truck failed to be weighed
fail_weightr34;tr34;Truck failed to be weighed
trs_entrytr33;tr33;Entry evaluation for truck
trs_entrytr172;tr172;Entry evaluation for truck
trs_entrytr277;tr277;Entry evaluation for truck
eval_trs_exittr75_Pcp44;tr75;Exit evaluation for truck
eval_trs_exittr222_Pcp44;tr222;Exit evaluation for truck
eval_trs_exittr94_Pcp44;tr94;Exit evaluation for truck
eval_trs_exittr262_Pcp44;tr262;Exit evaluation for truck
arrive_at_Silo7;Silo7;Silo for truck load
arrive_at_Silo7;Silo7;Silo for truck load
weigh_empty_trucktr33;tr33;Empty truck weighed
weigh_empty_trucktr172;tr172;Empty truck weighed
Lodge_Pcp1593;Pcp1593;lodged pickup plan
Lodge_Pcp1593;Cr1242;cargo to be picked up
weigh_empty_trucktr277;tr277;Empty truck weighed
determine_continuanceSilo7;Silo7;silo evaluated for pickup continuance
determine_continuanceSilo7;Silo7;silo evaluated for pickup continuance
load_trucktr285;tr285;cargo load for truck
load_trucktr240;tr240;cargo load for truck
Lodge_Pcp945;Pcp945;lodged pickup plan
Lodge_Pcp945;Cr699;cargo to be picked up
check_abnormalitytr172;tr172;truck exmained for empty weight abnormality
check_abnormalitytr33;tr33;truck exmained for empty weight abnormality
check_abnormalitytr277;tr277;truck exmained for empty weight abnormality
fail_weightr33;tr33;Truck failed to be weighed
fail_weightr172;tr172;Truck failed to be weighed
assign_trs_Pcp1857;tr134;Pickup plan trucks assignment
assign_trs_Pcp1857;tr19;Pickup plan trucks assignment
assign_trs_Pcp1857;tr211;Pickup plan trucks assignment
assign_trs_Pcp1857;tr153;Pickup plan trucks assignment
fail_weightr277;tr277;Truck failed to be weighed
weigh_loaded_trucktr285;tr285;Truck weighed
weigh_loaded_trucktr240;tr240;Truck weighed
assign_trs_Pcp1597;tr213;Pickup plan trucks assignment
trs_entrytr19;tr19;Entry evaluation for truck
assign_trs_Pcp1597;tr198;Pickup plan trucks assignment
trs_entrytr211;tr211;Entry evaluation for truck
trs_entrytr134;tr134;Entry evaluation for truck
trs_entrytr153;tr153;Entry evaluation for truck
assign_trs_Pcp1597;tr141;Pickup plan trucks assignment
assign_trs_Pcp1597;tr89;Pickup plan trucks assignment
assign_trs_Pcp1597;tr9;Pickup plan trucks assignment
assign_trs_Pcp1597;tr137;Pickup plan trucks assignment
input_tally_sheettr285;tr285;Tally Sheet for pickup plan
print_w_tickettr285;tr285;Printed weighing ticket for pickup plan
print_w_tickettr240;tr240;Printed weighing ticket for pickup plan
input_tally_sheettr240;tr240;Tally Sheet for pickup plan
assign_trs_Pcp1597;tr210;Pickup plan trucks assignment
weigh_empty_trucktr134;tr134;Empty truck weighed
weigh_empty_trucktr19;tr19;Empty truck weighed
weigh_empty_trucktr211;tr211;Empty truck weighed
weigh_empty_trucktr153;tr153;Empty truck weighed
eval_trs_exittr285_Pcp485;tr285;Exit evaluation for truck
eval_trs_exittr240_Pcp485;tr240;Exit evaluation for truck
check_abnormalitytr19;tr19;truck exmained for empty weight abnormality
check_abnormalitytr134;tr134;truck exmained for empty weight abnormality
check_abnormalitytr211;tr211;truck exmained for empty weight abnormality
check_abnormalitytr153;tr153;truck exmained for empty weight abnormality
trs_entrytr198;tr198;Entry evaluation for truck
trs_entrytr213;tr213;Entry evaluation for truck
fail_weightr211;tr211;Truck failed to be weighed
fail_weightr19;tr19;Truck failed to be weighed
fail_weightr134;tr134;Truck failed to be weighed
trs_entrytr89;tr89;Entry evaluation for truck
trs_entrytr137;tr137;Entry evaluation for truck
trs_entrytr9;tr9;Entry evaluation for truck
trs_entrytr141;tr141;Entry evaluation for truck
fail_weightr153;tr153;Truck failed to be weighed
trs_entrytr210;tr210;Entry evaluation for truck
weigh_empty_trucktr213;tr213;Empty truck weighed
weigh_empty_trucktr198;tr198;Empty truck weighed
weigh_empty_trucktr137;tr137;Empty truck weighed
weigh_empty_trucktr9;tr9;Empty truck weighed
weigh_empty_trucktr141;tr141;Empty truck weighed
weigh_empty_trucktr89;tr89;Empty truck weighed
weigh_empty_trucktr210;tr210;Empty truck weighed
check_abnormalitytr198;tr198;truck exmained for empty weight abnormality
check_abnormalitytr213;tr213;truck exmained for empty weight abnormality
check_abnormalitytr137;tr137;truck exmained for empty weight abnormality
check_abnormalitytr89;tr89;truck exmained for empty weight abnormality
check_abnormalitytr141;tr141;truck exmained for empty weight abnormality
check_abnormalitytr9;tr9;truck exmained for empty weight abnormality
check_abnormalitytr210;tr210;truck exmained for empty weight abnormality
fail_weightr198;tr198;Truck failed to be weighed
fail_weightr9;tr9;Truck failed to be weighed
fail_weightr141;tr141;Truck failed to be weighed
fail_weightr89;tr89;Truck failed to be weighed
fail_weightr210;tr210;Truck failed to be weighed
assign_trs_Pcp1593;tr128;Pickup plan trucks assignment
assign_trs_Pcp1593;tr232;Pickup plan trucks assignment
assign_trs_Pcp1593;tr162;Pickup plan trucks assignment
assign_trs_Pcp1593;tr242;Pickup plan trucks assignment
assign_trs_Pcp1593;tr273;Pickup plan trucks assignment
arrive_at_Silo57;Silo57;Silo for truck load
arrive_at_Silo57;Silo57;Silo for truck load
assign_trs_Pcp945;tr188;Pickup plan trucks assignment
assign_trs_Pcp945;tr214;Pickup plan trucks assignment
assign_trs_Pcp945;tr59;Pickup plan trucks assignment
assign_trs_Pcp945;tr108;Pickup plan trucks assignment
assign_trs_Pcp945;tr76;Pickup plan trucks assignment
assign_trs_Pcp945;tr45;Pickup plan trucks assignment
trs_entrytr128;tr128;Entry evaluation for truck
determine_continuanceSilo57;Silo57;silo evaluated for pickup continuance
determine_continuanceSilo57;Silo57;silo evaluated for pickup continuance
trs_entrytr162;tr162;Entry evaluation for truck
trs_entrytr232;tr232;Entry evaluation for truck
trs_entrytr273;tr273;Entry evaluation for truck
trs_entrytr242;tr242;Entry evaluation for truck
load_trucktr213;tr213;cargo load for truck
load_trucktr137;tr137;cargo load for truck
weigh_empty_trucktr128;tr128;Empty truck weighed
weigh_empty_trucktr273;tr273;Empty truck weighed
weigh_empty_trucktr162;tr162;Empty truck weighed
weigh_empty_trucktr242;tr242;Empty truck weighed
weigh_empty_trucktr232;tr232;Empty truck weighed
check_abnormalitytr128;tr128;truck exmained for empty weight abnormality
trs_entrytr188;tr188;Entry evaluation for truck
check_abnormalitytr162;tr162;truck exmained for empty weight abnormality
check_abnormalitytr242;tr242;truck exmained for empty weight abnormality
check_abnormalitytr232;tr232;truck exmained for empty weight abnormality
check_abnormalitytr273;tr273;truck exmained for empty weight abnormality
trs_entrytr76;tr76;Entry evaluation for truck
trs_entrytr108;tr108;Entry evaluation for truck
trs_entrytr214;tr214;Entry evaluation for truck
trs_entrytr59;tr59;Entry evaluation for truck
trs_entrytr45;tr45;Entry evaluation for truck
weigh_empty_trucktr188;tr188;Empty truck weighed
fail_weightr232;tr232;Truck failed to be weighed
fail_weightr273;tr273;Truck failed to be weighed
fail_weightr242;tr242;Truck failed to be weighed
fail_weightr162;tr162;Truck failed to be weighed
weigh_empty_trucktr108;tr108;Empty truck weighed
weigh_empty_trucktr76;tr76;Empty truck weighed
weigh_empty_trucktr59;tr59;Empty truck weighed
weigh_empty_trucktr214;tr214;Empty truck weighed
weigh_empty_trucktr45;tr45;Empty truck weighed
weigh_loaded_trucktr213;tr213;Truck weighed
weigh_loaded_trucktr137;tr137;Truck weighed
arrive_at_Silo94;Silo94;Silo for truck load
check_abnormalitytr59;tr59;truck exmained for empty weight abnormality
check_abnormalitytr214;tr214;truck exmained for empty weight abnormality
check_abnormalitytr76;tr76;truck exmained for empty weight abnormality
check_abnormalitytr108;tr108;truck exmained for empty weight abnormality
check_abnormalitytr188;tr188;truck exmained for empty weight abnormality
check_abnormalitytr45;tr45;truck exmained for empty weight abnormality
determine_continuanceSilo94;Silo94;silo evaluated for pickup continuance
load_trucktr128;tr128;cargo load for truck
fail_weightr76;tr76;Truck failed to be weighed
fail_weightr108;tr108;Truck failed to be weighed
fail_weightr214;tr214;Truck failed to be weighed
print_w_tickettr213;tr213;Printed weighing ticket for pickup plan
input_tally_sheettr213;tr213;Tally Sheet for pickup plan
input_tally_sheettr137;tr137;Tally Sheet for pickup plan
print_w_tickettr137;tr137;Printed weighing ticket for pickup plan
arrive_at_Silo15;Silo15;Silo for truck load
arrive_at_Silo15;Silo15;Silo for truck load
arrive_at_Silo15;Silo15;Silo for truck load
eval_trs_exittr213_Pcp1597;tr213;Exit evaluation for truck
eval_trs_exittr137_Pcp1597;tr137;Exit evaluation for truck
Lodge_Pcp98;Pcp98;lodged pickup plan
Lodge_Pcp98;Cr1452;cargo to be picked up
determine_continuanceSilo15;Silo15;silo evaluated for pickup continuance
determine_continuanceSilo15;Silo15;silo evaluated for pickup continuance
determine_continuanceSilo15;Silo15;silo evaluated for pickup continuance
load_trucktr188;tr188;cargo load for truck
load_trucktr59;tr59;cargo load for truck
load_trucktr45;tr45;cargo load for truck
weigh_loaded_trucktr188;tr188;Truck weighed
weigh_loaded_trucktr59;tr59;Truck weighed
weigh_loaded_trucktr45;tr45;Truck weighed
weigh_loaded_trucktr128;tr128;Truck weighed
input_tally_sheettr188;tr188;Tally Sheet for pickup plan
print_w_tickettr188;tr188;Printed weighing ticket for pickup plan
Lodge_Pcp1341;Pcp1341;lodged pickup plan
Lodge_Pcp1341;Cr558;cargo to be picked up
print_w_tickettr59;tr59;Printed weighing ticket for pickup plan
input_tally_sheettr59;tr59;Tally Sheet for pickup plan
print_w_tickettr45;tr45;Printed weighing ticket for pickup plan
input_tally_sheettr45;tr45;Tally Sheet for pickup plan
eval_trs_exittr188_Pcp945;tr188;Exit evaluation for truck
input_tally_sheettr128;tr128;Tally Sheet for pickup plan
print_w_tickettr128;tr128;Printed weighing ticket for pickup plan
eval_trs_exittr59_Pcp945;tr59;Exit evaluation for truck
eval_trs_exittr45_Pcp945;tr45;Exit evaluation for truck
eval_trs_exittr128_Pcp1593;tr128;Exit evaluation for truck
Lodge_Pcp1868;Pcp1868;lodged pickup plan
Lodge_Pcp1868;Cr404;cargo to be picked up
assign_trs_Pcp98;tr297;Pickup plan trucks assignment
assign_trs_Pcp98;tr46;Pickup plan trucks assignment
assign_trs_Pcp98;tr95;Pickup plan trucks assignment
assign_trs_Pcp98;tr222;Pickup plan trucks assignment
assign_trs_Pcp98;tr78;Pickup plan trucks assignment
assign_trs_Pcp98;tr175;Pickup plan trucks assignment
assign_trs_Pcp98;tr84;Pickup plan trucks assignment
assign_trs_Pcp1341;tr161;Pickup plan trucks assignment
assign_trs_Pcp1341;tr277;Pickup plan trucks assignment
assign_trs_Pcp1341;tr58;Pickup plan trucks assignment
assign_trs_Pcp1341;tr76;Pickup plan trucks assignment
trs_entrytr297;tr297;Entry evaluation for truck
trs_entrytr78;tr78;Entry evaluation for truck
trs_entrytr222;tr222;Entry evaluation for truck
trs_entrytr46;tr46;Entry evaluation for truck
trs_entrytr95;tr95;Entry evaluation for truck
weigh_empty_trucktr297;tr297;Empty truck weighed
assign_trs_Pcp1868;tr91;Pickup plan trucks assignment
assign_trs_Pcp1868;tr154;Pickup plan trucks assignment
assign_trs_Pcp1868;tr28;Pickup plan trucks assignment
assign_trs_Pcp1868;tr273;Pickup plan trucks assignment
trs_entrytr84;tr84;Entry evaluation for truck
trs_entrytr175;tr175;Entry evaluation for truck
assign_trs_Pcp1868;tr107;Pickup plan trucks assignment
assign_trs_Pcp1868;tr289;Pickup plan trucks assignment
weigh_empty_trucktr46;tr46;Empty truck weighed
weigh_empty_trucktr222;tr222;Empty truck weighed
weigh_empty_trucktr95;tr95;Empty truck weighed
weigh_empty_trucktr78;tr78;Empty truck weighed
trs_entrytr161;tr161;Entry evaluation for truck
trs_entrytr58;tr58;Entry evaluation for truck
trs_entrytr76;tr76;Entry evaluation for truck
trs_entrytr277;tr277;Entry evaluation for truck
weigh_empty_trucktr84;tr84;Empty truck weighed
weigh_empty_trucktr175;tr175;Empty truck weighed
check_abnormalitytr297;tr297;truck exmained for empty weight abnormality
weigh_empty_trucktr161;tr161;Empty truck weighed
weigh_empty_trucktr277;tr277;Empty truck weighed
weigh_empty_trucktr76;tr76;Empty truck weighed
weigh_empty_trucktr58;tr58;Empty truck weighed
check_abnormalitytr78;tr78;truck exmained for empty weight abnormality
check_abnormalitytr46;tr46;truck exmained for empty weight abnormality
check_abnormalitytr222;tr222;truck exmained for empty weight abnormality
check_abnormalitytr95;tr95;truck exmained for empty weight abnormality
fail_weightr297;tr297;Truck failed to be weighed
check_abnormalitytr84;tr84;truck exmained for empty weight abnormality
check_abnormalitytr175;tr175;truck exmained for empty weight abnormality
fail_weightr78;tr78;Truck failed to be weighed
fail_weightr46;tr46;Truck failed to be weighed
trs_entrytr91;tr91;Entry evaluation for truck
check_abnormalitytr161;tr161;truck exmained for empty weight abnormality
trs_entrytr154;tr154;Entry evaluation for truck
trs_entrytr28;tr28;Entry evaluation for truck
trs_entrytr273;tr273;Entry evaluation for truck
check_abnormalitytr58;tr58;truck exmained for empty weight abnormality
check_abnormalitytr76;tr76;truck exmained for empty weight abnormality
check_abnormalitytr277;tr277;truck exmained for empty weight abnormality
trs_entrytr289;tr289;Entry evaluation for truck
trs_entrytr107;tr107;Entry evaluation for truck
Lodge_Pcp620;Pcp620;lodged pickup plan
Lodge_Pcp620;Cr1625;cargo to be picked up
arrive_at_Silo22;Silo22;Silo for truck load
fail_weightr175;tr175;Truck failed to be weighed
weigh_empty_trucktr91;tr91;Empty truck weighed
arrive_at_Silo22;Silo22;Silo for truck load
fail_weightr161;tr161;Truck failed to be weighed
weigh_empty_trucktr28;tr28;Empty truck weighed
weigh_empty_trucktr273;tr273;Empty truck weighed
weigh_empty_trucktr154;tr154;Empty truck weighed
fail_weightr76;tr76;Truck failed to be weighed
fail_weightr277;tr277;Truck failed to be weighed
fail_weightr58;tr58;Truck failed to be weighed
weigh_empty_trucktr289;tr289;Empty truck weighed
weigh_empty_trucktr107;tr107;Empty truck weighed
determine_continuanceSilo22;Silo22;silo evaluated for pickup continuance
arrive_at_Silo22;Silo22;Silo for truck load
determine_continuanceSilo22;Silo22;silo evaluated for pickup continuance
load_trucktr222;tr222;cargo load for truck
load_trucktr95;tr95;cargo load for truck
check_abnormalitytr91;tr91;truck exmained for empty weight abnormality
determine_continuanceSilo22;Silo22;silo evaluated for pickup continuance
check_abnormalitytr107;tr107;truck exmained for empty weight abnormality
check_abnormalitytr289;tr289;truck exmained for empty weight abnormality
check_abnormalitytr273;tr273;truck exmained for empty weight abnormality
check_abnormalitytr28;tr28;truck exmained for empty weight abnormality
check_abnormalitytr154;tr154;truck exmained for empty weight abnormality
load_trucktr84;tr84;cargo load for truck
fail_weightr91;tr91;Truck failed to be weighed
