ocel_id;ocel_time;ocel_changed_field;weight;price
i-884396;2023-10-27 11:09:39;;0.28;99.68
i-884397;2023-10-27 11:09:39;;0.88;99.68
i-884398;2023-10-27 11:09:39;;1.25;2436.94
i-884399;2023-10-27 12:37:23;;0.88;99.68
i-884400;2023-10-27 12:37:23;;0.2;44.3
i-884401;2023-10-27 12:37:23;;0.21;585.98
i-884402;2023-10-27 12:37:23;;0.483;1217.36
i-884403;2023-10-27 12:37:23;;0.483;1217.36
i-884404;2023-10-27 14:32:52;;0.28;497.35
i-884405;2023-10-27 14:32:52;;0.2;44.3
i-884406;2023-10-27 16:23:50;;0.2;44.3
i-884407;2023-10-27 16:23:50;;0.21;585.98
i-884408;2023-10-27 18:05:45;;0.38;33.22
i-884409;2023-10-27 18:05:45;;0.38;33.22
i-884410;2023-10-27 18:05:45;;0.172;774.28
i-884411;2023-10-27 18:05:45;;0.483;88.61
i-884412;2023-10-27 18:05:45;;0.78;110.76
i-884413;2023-10-27 18:05:45;;0.38;33.22
i-884414;2023-10-27 19:53:27;;0.188;1272.74
i-884415;2023-10-27 19:53:27;;0.98;143.99
i-884416;2023-10-27 19:53:27;;0.44;527.27
i-884417;2023-10-27 19:53:27;;0.495;142.9
i-884418;2023-10-27 23:23:05;;1.28;166.14
i-884419;2023-10-27 23:23:05;;0.2;44.3
i-884420;2023-10-27 23:23:05;;0.21;585.98
i-884421;2023-10-27 23:23:05;;0.483;1217.36
i-884422;2023-10-27 23:23:05;;0.483;548.32
i-884423;2023-10-28 21:35:08;;0.78;110.76
i-884424;2023-10-28 21:35:08;;0.166;885.05
i-884425;2023-10-28 21:35:08;;0.98;143.99
i-884426;2023-10-28 21:35:08;;0.98;143.99
i-884427;2023-10-29 21:12:08;;0.28;99.68
i-884428;2023-10-29 21:12:08;;1.48;221.53
i-884429;2023-10-29 21:12:08;;0.2;44.3
i-884430;2023-10-29 21:12:08;;0.28;99.68
i-884431;2023-10-30 09:00:20;;0.166;885.05
i-884432;2023-10-30 09:00:20;;0.2;44.3
i-884433;2023-10-30 09:00:20;;0.188;1272.74
i-884434;2023-10-30 09:00:20;;0.88;99.68
i-884435;2023-10-30 09:00:20;;0.78;110.76
i-884436;2023-10-30 10:18:46;;0.38;33.22
i-884437;2023-10-30 10:18:46;;0.78;110.76
i-884438;2023-10-30 10:18:46;;0.495;142.9
i-884439;2023-10-30 10:18:46;;0.166;885.05
i-884440;2023-10-30 11:55:38;;0.28;99.68
i-884441;2023-10-30 11:55:38;;0.483;1217.36
i-884442;2023-10-30 11:55:38;;0.2;44.3
i-884443;2023-10-30 11:55:38;;0.483;548.32
i-884444;2023-10-30 14:09:21;;0.28;99.68
i-884445;2023-10-30 14:09:21;;0.166;885.05
i-884446;2023-10-30 14:09:21;;0.483;1217.36
i-884447;2023-10-30 14:09:21;;0.172;774.28
i-884448;2023-10-30 15:36:48;;0.98;143.99
i-884449;2023-10-30 15:36:48;;0.166;885.05
i-884450;2023-10-30 17:31:42;;0.28;99.68
i-884451;2023-10-30 17:31:42;;0.483;1217.36
i-884452;2023-10-30 17:31:42;;0.2;44.3
i-884453;2023-10-30 19:21:29;;0.78;110.76
i-884454;2023-10-30 19:21:29;;0.483;1217.36
i-884455;2023-10-30 19:21:29;;0.44;527.27
i-884456;2023-10-30 19:21:29;;1.48;221.53
i-884457;2023-10-30 22:19:10;;0.28;99.68
i-884458;2023-10-30 22:19:10;;0.483;548.32
i-884459;2023-10-30 22:19:10;;0.2;44.3
i-884460;2023-10-31 08:26:31;;0.483;88.61
i-884461;2023-10-31 08:26:31;;0.21;585.98
i-884462;2023-10-31 08:26:31;;1.48;221.53
i-884463;2023-10-31 08:26:31;;0.172;774.28
i-884464;2023-10-31 08:26:31;;1.28;166.14
i-884465;2023-10-31 08:26:31;;0.28;99.68
i-884466;2023-10-31 08:26:31;;1.37;2769.25
i-884467;2023-10-31 10:27:52;;0.28;99.68
i-884468;2023-10-31 10:27:52;;0.44;527.27
i-884469;2023-10-31 10:27:52;;0.172;774.28
i-884470;2023-10-31 10:27:52;;1.37;2769.25
i-884471;2023-10-31 10:27:52;;0.44;527.27
i-884472;2023-10-31 10:27:52;;0.483;88.61
i-884473;2023-10-31 12:13:50;;0.188;1272.74
i-884474;2023-10-31 12:13:50;;1.48;221.53
i-884475;2023-10-31 12:13:50;;0.483;548.32
i-884476;2023-10-31 12:13:50;;0.2;44.3
i-884477;2023-10-31 13:45:45;;0.495;142.9
i-884478;2023-10-31 13:45:45;;0.483;1217.36
i-884479;2023-10-31 13:45:45;;0.38;33.22
i-884480;2023-10-31 13:45:45;;0.172;774.28
i-884481;2023-10-31 13:45:45;;1.25;2436.94
i-884482;2023-10-31 13:45:45;;0.2;44.3
i-884483;2023-10-31 13:45:45;;0.2;44.3
i-884484;2023-10-31 15:49:36;;0.38;33.22
i-884485;2023-10-31 17:57:18;;0.38;33.22
i-884486;2023-10-31 17:57:18;;0.483;1217.36
i-884487;2023-10-31 17:57:18;;0.188;1272.74
i-884488;2023-10-31 17:57:18;;1.48;221.53
i-884489;2023-10-31 17:57:18;;0.28;497.35
i-884490;2023-10-31 17:57:18;;1.25;2436.94
i-884491;2023-10-31 20:28:05;;0.21;585.98
i-884492;2023-10-31 20:28:05;;1.37;2769.25
i-884493;2023-10-31 20:28:05;;1.48;221.53
i-884494;2023-10-31 20:28:05;;0.483;548.32
i-884495;2023-10-31 23:49:26;;0.172;774.28
i-884496;2023-10-31 23:49:26;;1.28;166.14
i-884497;2023-10-31 23:49:26;;1.25;2436.94
i-884498;2023-11-01 09:47:31;;0.172;774.28
i-884499;2023-11-01 09:47:31;;1.25;2436.94
i-884500;2023-11-01 09:47:31;;0.28;99.68
i-884501;2023-11-01 09:47:31;;1.37;2769.25
i-884502;2023-11-01 11:53:07;;1.28;166.14
i-884503;2023-11-01 11:53:07;;0.483;1217.36
i-884504;2023-11-01 11:53:07;;1.37;2769.25
i-884505;2023-11-01 14:04:20;;0.28;497.35
i-884506;2023-11-01 14:04:20;;0.28;497.35
i-884507;2023-11-01 14:04:20;;0.78;110.76
i-884508;2023-11-01 14:04:20;;0.172;774.28
i-884509;2023-11-01 14:04:20;;1.28;166.14
i-884510;2023-11-01 14:04:20;;0.38;33.22
i-884511;2023-11-01 14:04:20;;1.48;221.53
i-884512;2023-11-01 15:26:46;;0.28;99.68
i-884513;2023-11-01 15:26:46;;0.28;99.68
i-884514;2023-11-01 15:26:46;;0.166;885.05
i-884515;2023-11-01 15:26:46;;0.172;774.28
i-884516;2023-11-01 15:26:46;;0.98;143.99
i-884517;2023-11-01 15:26:46;;0.495;142.9
i-884518;2023-11-01 15:26:46;;0.44;527.27
i-884519;2023-11-01 17:11:37;;0.483;88.61
i-884520;2023-11-01 17:11:37;;0.98;143.99
i-884521;2023-11-01 17:11:37;;0.483;88.61
i-884522;2023-11-01 17:11:37;;0.38;33.22
i-884523;2023-11-01 17:11:37;;0.166;885.05
i-884524;2023-11-01 18:41:20;;0.495;142.9
i-884525;2023-11-01 18:41:20;;0.483;88.61
i-884526;2023-11-01 18:41:20;;0.78;110.76
i-884527;2023-11-01 21:40:11;;1.28;166.14
i-884528;2023-11-01 21:40:11;;1.37;2769.25
i-884529;2023-11-02 06:02:03;;0.28;99.68
i-884530;2023-11-02 06:02:03;;0.78;110.76
i-884531;2023-11-02 06:02:03;;0.483;1217.36
i-884532;2023-11-02 06:02:03;;0.28;497.35
i-884533;2023-11-02 09:38:20;;0.78;110.76
i-884534;2023-11-02 09:38:20;;0.28;99.68
i-884535;2023-11-02 09:38:20;;0.88;99.68
i-884536;2023-11-02 09:38:20;;0.44;527.27
i-884537;2023-11-02 09:38:20;;0.166;885.05
i-884538;2023-11-02 09:38:20;;0.166;885.05
i-884539;2023-11-02 09:38:20;;1.37;2769.25
i-884540;2023-11-02 09:38:20;;0.2;44.3
i-884541;2023-11-02 09:38:20;;0.2;44.3
i-884542;2023-11-02 09:38:20;;0.2;44.3
i-884543;2023-11-02 09:38:20;;1.25;2436.94
i-884544;2023-11-02 09:38:20;;0.483;1217.36
i-884545;2023-11-02 11:34:46;;1.48;221.53
i-884546;2023-11-02 11:34:46;;0.483;1217.36
i-884547;2023-11-02 11:34:46;;1.37;2769.25
i-884548;2023-11-02 11:34:46;;0.483;88.61
i-884549;2023-11-02 11:34:46;;0.78;110.76
i-884550;2023-11-02 13:27:38;;1.25;2436.94
i-884551;2023-11-02 13:27:38;;0.28;497.35
i-884552;2023-11-02 13:27:38;;1.28;166.14
i-884553;2023-11-02 13:27:38;;0.188;1272.74
i-884554;2023-11-02 15:13:21;;0.78;110.76
i-884555;2023-11-02 15:13:21;;0.495;142.9
i-884556;2023-11-02 15:13:21;;1.25;2436.94
i-884557;2023-11-02 15:13:21;;0.28;497.35
i-884558;2023-11-02 16:44:48;;1.37;2769.25
i-884559;2023-11-02 16:44:48;;0.44;527.27
i-884560;2023-11-02 16:44:48;;0.483;1217.36
i-884561;2023-11-02 18:47:42;;0.78;110.76
i-884562;2023-11-02 18:47:42;;0.78;110.76
i-884563;2023-11-02 18:47:42;;1.48;221.53
i-884564;2023-11-02 21:59:17;;0.2;44.3
i-884565;2023-11-02 21:59:17;;1.37;2769.25
i-884566;2023-11-02 21:59:17;;0.188;1272.74
i-884567;2023-11-02 21:59:17;;0.44;527.27
i-884568;2023-11-02 21:59:17;;0.166;885.05
i-884569;2023-11-03 07:56:38;;1.37;2769.25
i-884570;2023-11-03 07:56:38;;1.25;2436.94
i-884571;2023-11-03 07:56:38;;0.483;548.32
i-884572;2023-11-03 07:56:38;;1.37;2769.25
i-884573;2023-11-03 07:56:38;;0.38;33.22
i-884574;2023-11-03 07:56:38;;0.98;143.99
i-884575;2023-11-03 07:56:38;;0.28;99.68
i-884576;2023-11-03 07:56:38;;0.483;548.32
i-884577;2023-11-03 07:56:38;;1.25;2436.94
i-884578;2023-11-03 07:56:38;;0.38;33.22
i-884579;2023-11-03 07:56:38;;0.483;548.32
i-884580;2023-11-03 10:44:24;;0.495;142.9
i-884581;2023-11-03 10:44:24;;0.483;548.32
i-884582;2023-11-03 10:44:24;;0.78;110.76
i-884583;2023-11-03 10:44:24;;0.78;110.76
i-884584;2023-11-03 10:44:24;;0.495;142.9
i-884585;2023-11-03 10:44:24;;1.37;2769.25
i-884586;2023-11-03 10:44:24;;0.2;44.3
i-884587;2023-11-03 10:44:24;;0.188;1272.74
i-884588;2023-11-03 10:44:24;;0.172;774.28
i-884589;2023-11-03 10:44:24;;0.98;143.99
i-884590;2023-11-03 12:46:53;;0.98;143.99
i-884591;2023-11-03 12:46:53;;0.495;142.9
i-884592;2023-11-03 14:51:52;;0.483;1217.36
i-884593;2023-11-03 14:51:52;;0.172;774.28
i-884594;2023-11-03 14:51:52;;0.188;1272.74
i-884595;2023-11-03 14:51:52;;0.21;585.98
i-884596;2023-11-03 14:51:52;;0.483;1217.36
i-884597;2023-11-03 14:51:52;;0.2;44.3
i-884598;2023-11-03 17:01:50;;1.48;221.53
i-884599;2023-11-03 17:01:50;;1.48;221.53
i-884600;2023-11-03 17:01:50;;1.28;166.14
i-884601;2023-11-03 17:01:50;;0.483;548.32
i-884602;2023-11-03 17:01:50;;0.38;33.22
i-884603;2023-11-03 17:01:50;;1.37;2769.25
i-884604;2023-11-03 17:01:50;;0.28;497.35
i-884605;2023-11-03 17:01:50;;0.28;497.35
i-884606;2023-11-03 18:21:45;;1.25;2436.94
i-884607;2023-11-03 18:21:45;;1.48;221.53
i-884608;2023-11-03 18:21:45;;0.21;585.98
i-884609;2023-11-03 18:21:45;;1.28;166.14
i-884610;2023-11-03 18:21:45;;0.88;99.68
i-884611;2023-11-03 18:21:45;;0.78;110.76
i-884612;2023-11-03 18:21:45;;0.38;33.22
i-884613;2023-11-03 20:41:27;;0.98;143.99
i-884614;2023-11-03 20:41:27;;0.21;585.98
i-884615;2023-11-03 20:41:27;;0.483;1217.36
i-884616;2023-11-03 20:41:27;;0.483;1217.36
i-884617;2023-11-04 05:23:20;;1.25;2436.94
i-884618;2023-11-04 05:23:20;;1.28;166.14
i-884619;2023-11-04 05:23:20;;0.483;1217.36
i-884620;2023-11-04 05:23:20;;0.483;1217.36
i-884621;2023-11-04 05:23:20;;1.25;2436.94
i-884622;2023-11-04 05:23:20;;0.483;1217.36
i-884623;2023-11-04 05:23:20;;1.48;221.53
i-884624;2023-11-05 01:56:04;;1.37;2769.25
i-884625;2023-11-05 01:56:04;;1.37;2769.25
i-884626;2023-11-05 01:56:04;;0.483;88.61
i-884627;2023-11-05 23:45:10;;0.495;142.9
i-884628;2023-11-05 23:45:10;;0.495;142.9
i-884629;2023-11-06 09:45:03;;0.28;99.68
i-884630;2023-11-06 09:45:03;;0.21;585.98
i-884631;2023-11-06 11:48:12;;0.483;548.32
i-884632;2023-11-06 11:48:12;;0.28;497.35
i-884633;2023-11-06 13:54:29;;1.28;166.14
i-884634;2023-11-06 13:54:29;;0.78;110.76
i-884635;2023-11-06 13:54:29;;0.188;1272.74
i-884636;2023-11-06 13:54:29;;0.495;142.9
i-884637;2023-11-06 16:07:04;;0.188;1272.74
i-884638;2023-11-06 16:07:04;;0.88;99.68
i-884639;2023-11-06 16:07:04;;0.188;1272.74
i-884640;2023-11-06 16:07:04;;1.28;166.14
i-884641;2023-11-06 16:07:04;;0.28;99.68
i-884642;2023-11-06 16:07:04;;0.21;585.98
i-884643;2023-11-06 17:32:14;;0.188;1272.74
i-884644;2023-11-06 17:32:14;;1.37;2769.25
i-884645;2023-11-06 17:32:14;;0.483;1217.36
i-884646;2023-11-06 17:32:14;;0.78;110.76
i-884647;2023-11-06 17:32:14;;0.495;142.9
i-884648;2023-11-06 19:22:33;;0.21;585.98
i-884649;2023-11-06 19:22:33;;0.483;1217.36
i-884650;2023-11-06 19:22:33;;1.48;221.53
i-884651;2023-11-06 22:21:18;;0.483;548.32
i-884652;2023-11-06 22:21:18;;1.28;166.14
i-884653;2023-11-06 22:21:18;;0.98;143.99
i-884654;2023-11-07 08:30:47;;0.495;142.9
i-884655;2023-11-07 10:34:16;;0.38;33.22
i-884656;2023-11-07 10:34:16;;0.44;527.27
i-884657;2023-11-07 10:34:16;;1.28;166.14
i-884658;2023-11-07 12:26:38;;1.28;166.14
i-884659;2023-11-07 14:11:21;;0.2;44.3
i-884660;2023-11-07 14:11:21;;1.25;2436.94
i-884661;2023-11-07 14:11:21;;0.78;110.76
i-884662;2023-11-07 15:40:48;;0.88;99.68
i-884663;2023-11-07 15:40:48;;0.78;110.76
i-884664;2023-11-07 15:40:48;;0.172;774.28
i-884665;2023-11-07 15:40:48;;1.37;2769.25
i-884666;2023-11-07 15:40:48;;0.188;1272.74
i-884667;2023-11-07 17:39:42;;0.98;143.99
i-884668;2023-11-07 17:39:42;;0.483;548.32
i-884669;2023-11-07 19:37:29;;1.25;2436.94
i-884670;2023-11-07 19:37:29;;1.25;2436.94
i-884671;2023-11-07 22:51:10;;0.483;1217.36
i-884672;2023-11-07 22:51:10;;0.483;1217.36
i-884673;2023-11-08 09:30:31;;0.2;44.3
i-884674;2023-11-08 11:19:07;;0.98;143.99
i-884675;2023-11-08 11:19:07;;0.166;885.05
i-884676;2023-11-08 11:19:07;;0.78;110.76
i-884677;2023-11-08 11:19:07;;0.172;774.28
i-884678;2023-11-08 11:19:07;;1.28;166.14
i-884679;2023-11-08 11:19:07;;0.172;774.28
i-884680;2023-11-08 11:19:07;;0.483;1217.36
i-884681;2023-11-08 12:56:20;;0.2;44.3
i-884682;2023-11-08 12:56:20;;1.25;2436.94
i-884683;2023-11-08 15:10:46;;0.88;99.68
i-884684;2023-11-08 15:10:46;;0.98;143.99
i-884685;2023-11-08 15:10:46;;0.28;497.35
i-884686;2023-11-08 15:10:46;;0.21;585.98
i-884687;2023-11-08 15:10:46;;0.44;527.27
i-884688;2023-11-08 15:10:46;;0.28;497.35
i-884689;2023-11-08 15:10:46;;0.483;88.61
i-884690;2023-11-08 16:39:37;;0.28;99.68
i-884691;2023-11-08 16:39:37;;0.495;142.9
i-884692;2023-11-08 16:39:37;;0.483;1217.36
i-884693;2023-11-08 18:37:20;;0.44;527.27
i-884694;2023-11-08 18:37:20;;0.28;497.35
i-884695;2023-11-08 18:37:20;;1.48;221.53
i-884696;2023-11-08 18:37:20;;0.44;527.27
i-884697;2023-11-08 18:37:20;;0.483;1217.36
i-884698;2023-11-08 18:37:20;;0.44;527.27
i-884699;2023-11-08 21:28:11;;0.28;497.35
i-884700;2023-11-08 21:28:11;;0.28;99.68
i-884701;2023-11-08 21:28:11;;1.37;2769.25
i-884702;2023-11-08 21:28:11;;0.38;33.22
i-884703;2023-11-08 21:28:11;;0.483;88.61
i-884704;2023-11-09 04:50:03;;0.483;88.61
i-884705;2023-11-09 04:50:03;;1.48;221.53
i-884706;2023-11-09 04:50:03;;0.28;99.68
i-884707;2023-11-09 04:50:03;;0.98;143.99
i-884708;2023-11-09 04:50:03;;0.2;44.3
i-884709;2023-11-09 10:19:09;;0.28;497.35
i-884710;2023-11-09 10:19:09;;0.166;885.05
i-884711;2023-11-09 11:56:23;;0.44;527.27
i-884712;2023-11-09 11:56:23;;0.28;497.35
i-884713;2023-11-09 11:56:23;;0.495;142.9
i-884714;2023-11-09 11:56:23;;0.98;143.99
i-884715;2023-11-09 14:10:52;;0.28;497.35
i-884716;2023-11-09 14:10:52;;0.495;142.9
i-884717;2023-11-09 14:10:52;;0.483;88.61
i-884718;2023-11-09 15:39:50;;0.78;110.76
i-884719;2023-11-09 17:37:45;;0.172;774.28
i-884720;2023-11-09 17:37:45;;0.88;99.68
i-884721;2023-11-09 19:33:36;;0.483;1217.36
i-884722;2023-11-09 19:33:36;;0.21;585.98
i-884723;2023-11-09 19:33:36;;0.483;1217.36
i-884724;2023-11-09 22:43:23;;0.28;99.68
i-884725;2023-11-09 22:43:23;;0.166;885.05
i-884726;2023-11-09 22:43:23;;1.25;2436.94
i-884727;2023-11-09 22:43:23;;0.28;99.68
i-884728;2023-11-10 09:14:57;;1.37;2769.25
i-884729;2023-11-10 09:14:57;;0.483;548.32
i-884730;2023-11-10 09:14:57;;0.44;527.27
i-884731;2023-11-10 09:14:57;;0.172;774.28
i-884732;2023-11-10 10:48:00;;0.172;774.28
i-884733;2023-11-10 10:48:00;;0.88;99.68
i-884734;2023-11-10 10:48:00;;0.88;99.68
i-884735;2023-11-10 10:48:00;;0.88;99.68
i-884736;2023-11-10 10:48:00;;0.483;548.32
i-884737;2023-11-10 12:54:06;;1.37;2769.25
i-884738;2023-11-10 12:54:06;;0.38;33.22
i-884739;2023-11-10 15:06:17;;0.98;143.99
i-884740;2023-11-10 15:06:17;;0.172;774.28
i-884741;2023-11-10 15:06:17;;0.78;110.76
i-884742;2023-11-10 16:30:40;;1.48;221.53
i-884743;2023-11-10 16:30:40;;0.172;774.28
i-884744;2023-11-10 16:30:40;;1.48;221.53
i-884745;2023-11-10 16:30:40;;0.78;110.76
i-884746;2023-11-10 18:19:26;;1.28;166.14
i-884747;2023-11-10 18:19:26;;0.483;1217.36
i-884748;2023-11-10 20:34:29;;0.495;142.9
i-884749;2023-11-10 20:34:29;;0.2;44.3
i-884750;2023-11-10 20:34:29;;1.37;2769.25
i-884751;2023-11-10 20:34:29;;0.2;44.3
i-884752;2023-11-10 20:34:29;;0.188;1272.74
i-884753;2023-11-10 20:34:29;;1.37;2769.25
i-884754;2023-11-10 20:34:29;;0.495;142.9
i-884755;2023-11-11 00:27:50;;0.78;110.76
i-884756;2023-11-11 00:27:50;;0.28;497.35
i-884757;2023-11-11 00:27:50;;0.21;585.98
i-884758;2023-11-11 00:27:50;;0.78;110.76
i-884759;2023-11-11 22:59:17;;0.483;1217.36
i-884760;2023-11-11 22:59:17;;0.188;1272.74
i-884761;2023-11-12 23:12:27;;1.37;2769.25
i-884762;2023-11-12 23:12:27;;0.483;1217.36
i-884763;2023-11-12 23:12:27;;0.88;99.68
i-884764;2023-11-13 09:11:41;;0.98;143.99
i-884765;2023-11-13 09:11:41;;0.88;99.68
i-884766;2023-11-13 09:11:41;;0.98;143.99
i-884767;2023-11-13 10:41:28;;1.28;166.14
i-884768;2023-11-13 10:41:28;;1.48;221.53
i-884769;2023-11-13 10:41:28;;0.98;143.99
i-884770;2023-11-13 10:41:28;;0.483;548.32
i-884771;2023-11-13 10:41:28;;1.48;221.53
i-884772;2023-11-13 12:41:01;;0.98;143.99
i-884773;2023-11-13 12:41:01;;0.188;1272.74
i-884774;2023-11-13 12:41:01;;0.483;548.32
i-884775;2023-11-13 14:40:08;;0.2;44.3
i-884776;2023-11-13 14:40:08;;0.2;44.3
i-884777;2023-11-13 16:38:21;;0.44;527.27
i-884778;2023-11-13 16:38:21;;0.78;110.76
i-884779;2023-11-13 16:38:21;;0.88;99.68
i-884780;2023-11-13 16:38:21;;0.166;885.05
i-884781;2023-11-13 16:38:21;;0.172;774.28
i-884782;2023-11-13 16:38:21;;0.188;1272.74
i-884783;2023-11-13 18:34:48;;0.172;774.28
i-884784;2023-11-13 18:34:48;;0.98;143.99
i-884785;2023-11-13 18:34:48;;0.44;527.27
i-884786;2023-11-13 18:34:48;;0.38;33.22
i-884787;2023-11-13 18:34:48;;0.28;497.35
i-884788;2023-11-13 18:34:48;;1.48;221.53
i-884789;2023-11-13 18:34:48;;1.28;166.14
i-884790;2023-11-13 18:34:48;;0.88;99.68
i-884791;2023-11-13 18:34:48;;1.25;2436.94
i-884792;2023-11-13 21:20:35;;0.98;143.99
i-884793;2023-11-13 21:20:35;;0.44;527.27
i-884794;2023-11-13 21:20:35;;1.48;221.53
i-884795;2023-11-13 21:20:35;;0.2;44.3
i-884796;2023-11-14 04:04:27;;1.48;221.53
i-884797;2023-11-14 04:04:27;;0.172;774.28
i-884798;2023-11-14 04:04:27;;1.28;166.14
i-884799;2023-11-14 04:04:27;;1.28;166.14
i-884800;2023-11-14 04:04:27;;0.44;527.27
i-884801;2023-11-14 04:04:27;;0.28;99.68
i-884802;2023-11-14 09:28:59;;1.28;166.14
i-884803;2023-11-14 09:28:59;;1.25;2436.94
i-884804;2023-11-14 09:28:59;;0.166;885.05
i-884805;2023-11-14 09:28:59;;0.98;143.99
i-884806;2023-11-14 11:16:04;;1.28;166.14
i-884807;2023-11-14 11:16:04;;1.28;166.14
i-884808;2023-11-14 11:16:04;;1.25;2436.94
i-884809;2023-11-14 11:16:04;;1.25;2436.94
i-884810;2023-11-14 12:50:13;;0.172;774.28
i-884811;2023-11-14 14:58:32;;1.48;221.53
i-884812;2023-11-14 14:58:32;;0.483;548.32
i-884813;2023-11-14 14:58:32;;0.483;88.61
i-884814;2023-11-14 17:15:10;;0.88;99.68
i-884815;2023-11-14 17:15:10;;0.166;885.05
i-884816;2023-11-14 17:15:10;;1.48;221.53
i-884817;2023-11-14 17:15:10;;0.44;527.27
i-884818;2023-11-14 17:15:10;;1.28;166.14
i-884819;2023-11-14 18:48:25;;0.2;44.3
i-884820;2023-11-14 18:48:25;;1.48;221.53
i-884821;2023-11-14 22:01:27;;1.28;166.14
i-884822;2023-11-14 22:01:27;;0.172;774.28
i-884823;2023-11-14 22:01:27;;0.98;143.99
i-884824;2023-11-14 22:01:27;;0.38;33.22
i-884825;2023-11-15 07:09:38;;1.48;221.53
i-884826;2023-11-15 07:09:38;;0.166;885.05
i-884827;2023-11-15 07:09:38;;0.483;1217.36
i-884828;2023-11-15 07:09:38;;1.37;2769.25
i-884829;2023-11-15 09:52:41;;0.188;1272.74
i-884830;2023-11-15 12:03:28;;0.98;143.99
i-884831;2023-11-15 12:03:28;;1.28;166.14
i-884832;2023-11-15 13:25:02;;0.28;497.35
i-884833;2023-11-15 13:25:02;;0.98;143.99
i-884834;2023-11-15 13:25:02;;1.37;2769.25
i-884835;2023-11-15 15:08:09;;0.21;585.98
i-884836;2023-11-15 15:08:09;;0.78;110.76
i-884837;2023-11-15 15:08:09;;0.483;548.32
i-884838;2023-11-15 15:08:09;;0.2;44.3
i-884839;2023-11-15 16:34:24;;0.28;497.35
i-884840;2023-11-15 16:34:24;;0.28;99.68
i-884841;2023-11-15 16:34:24;;0.28;497.35
i-884842;2023-11-15 16:34:24;;0.21;585.98
i-884843;2023-11-15 18:26:54;;0.166;885.05
i-884844;2023-11-15 18:26:54;;0.2;44.3
i-884845;2023-11-15 18:26:54;;0.88;99.68
i-884846;2023-11-15 18:26:54;;0.172;774.28
i-884847;2023-11-15 20:56:53;;1.28;166.14
i-884848;2023-11-15 20:56:53;;0.188;1272.74
i-884849;2023-11-16 02:42:14;;0.495;142.9
i-884850;2023-11-16 02:42:14;;0.483;548.32
i-884851;2023-11-16 02:42:14;;0.44;527.27
i-884852;2023-11-16 09:58:33;;0.28;497.35
i-884853;2023-11-16 09:58:33;;1.28;166.14
i-884854;2023-11-16 09:58:33;;0.483;1217.36
i-884855;2023-11-16 09:58:33;;1.28;166.14
i-884856;2023-11-16 09:58:33;;0.172;774.28
i-884857;2023-11-16 09:58:33;;0.98;143.99
i-884858;2023-11-16 12:15:12;;1.37;2769.25
i-884859;2023-11-16 12:15:12;;0.38;33.22
i-884860;2023-11-16 12:15:12;;0.172;774.28
i-884861;2023-11-16 12:15:12;;1.37;2769.25
i-884862;2023-11-16 12:15:12;;1.37;2769.25
i-884863;2023-11-16 12:15:12;;0.188;1272.74
i-884864;2023-11-16 13:48:30;;0.188;1272.74
i-884865;2023-11-16 13:48:30;;0.21;585.98
i-884866;2023-11-16 13:48:30;;0.28;99.68
i-884867;2023-11-16 13:48:30;;0.483;88.61
i-884868;2023-11-16 15:55:05;;1.25;2436.94
i-884869;2023-11-16 15:55:05;;1.28;166.14
i-884870;2023-11-16 15:55:05;;1.25;2436.94
i-884871;2023-11-16 15:55:05;;0.483;1217.36
i-884872;2023-11-16 15:55:05;;0.98;143.99
i-884873;2023-11-16 18:08:16;;0.78;110.76
i-884874;2023-11-16 18:08:16;;0.188;1272.74
i-884875;2023-11-16 18:08:16;;0.483;1217.36
i-884876;2023-11-16 20:00:59;;0.28;497.35
i-884877;2023-11-16 20:00:59;;0.98;143.99
i-884878;2023-11-16 20:00:59;;0.483;548.32
i-884879;2023-11-16 20:00:59;;0.88;99.68
i-884880;2023-11-16 20:00:59;;1.25;2436.94
i-884881;2023-11-16 20:00:59;;1.48;221.53
i-884882;2023-11-16 22:38:09;;0.483;1217.36
i-884883;2023-11-16 22:38:09;;1.25;2436.94
i-884884;2023-11-16 22:38:09;;0.98;143.99
i-884885;2023-11-16 22:38:09;;0.78;110.76
i-884886;2023-11-16 22:38:09;;1.28;166.14
i-884887;2023-11-17 09:04:30;;0.88;99.68
i-884888;2023-11-17 09:04:30;;1.37;2769.25
i-884889;2023-11-17 10:27:05;;1.28;166.14
i-884890;2023-11-17 10:27:05;;0.98;143.99
i-884891;2023-11-17 10:27:05;;1.37;2769.25
i-884892;2023-11-17 12:12:16;;1.48;221.53
i-884893;2023-11-17 12:12:16;;0.483;548.32
i-884894;2023-11-17 12:12:16;;0.38;33.22
i-884895;2023-11-17 12:12:16;;0.172;774.28
i-884896;2023-11-17 12:12:16;;0.2;44.3
i-884897;2023-11-17 12:12:16;;0.483;548.32
i-884898;2023-11-17 13:42:38;;1.25;2436.94
i-884899;2023-11-17 13:42:38;;0.495;142.9
i-884900;2023-11-17 15:43:21;;0.188;1272.74
i-884901;2023-11-17 15:43:21;;0.483;1217.36
i-884902;2023-11-17 15:43:21;;0.98;143.99
i-884903;2023-11-17 15:43:21;;0.483;88.61
i-884904;2023-11-17 15:43:21;;0.44;527.27
i-884905;2023-11-17 17:44:48;;0.78;110.76
i-884906;2023-11-17 17:44:48;;1.37;2769.25
i-884907;2023-11-17 17:44:48;;0.98;143.99
i-884908;2023-11-17 17:44:48;;1.25;2436.94
