ocel_event_id;ocel_object_id;ocel_qualifier
weigh_empty_trucktr108;tr108;Empty truck weighed
determine_continuanceSilo87;Silo87;silo evaluated for pickup continuance
load_trucktr260;tr260;cargo load for truck
input_tally_sheettr102;tr102;Tally Sheet for pickup plan
print_w_tickettr102;tr102;Printed weighing ticket for pickup plan
check_abnormalitytr141;tr141;truck exmained for empty weight abnormality
input_tally_sheettr290;tr290;Tally Sheet for pickup plan
print_w_tickettr290;tr290;Printed weighing ticket for pickup plan
trs_entrytr244;tr244;Entry evaluation for truck
check_abnormalitytr65;tr65;truck exmained for empty weight abnormality
Lodge_Pcp1582;Pcp1582;lodged pickup plan
Lodge_Pcp1582;Cr1311;cargo to be picked up
trs_entrytr95;tr95;Entry evaluation for truck
check_abnormalitytr200;tr200;truck exmained for empty weight abnormality
assign_trs_Pcp1516;tr85;Pickup plan trucks assignment
trs_entrytr208;tr208;Entry evaluation for truck
check_abnormalitytr239;tr239;truck exmained for empty weight abnormality
trs_entrytr18;tr18;Entry evaluation for truck
trs_entrytr265;tr265;Entry evaluation for truck
trs_entrytr294;tr294;Entry evaluation for truck
trs_entrytr232;tr232;Entry evaluation for truck
assign_trs_Pcp1516;tr297;Pickup plan trucks assignment
assign_trs_Pcp1516;tr267;Pickup plan trucks assignment
trs_entrytr300;tr300;Entry evaluation for truck
assign_trs_Pcp1516;tr113;Pickup plan trucks assignment
trs_entrytr20;tr20;Entry evaluation for truck
check_abnormalitytr108;tr108;truck exmained for empty weight abnormality
assign_trs_Pcp1516;tr242;Pickup plan trucks assignment
trs_entrytr228;tr228;Entry evaluation for truck
fail_weightr65;tr65;Truck failed to be weighed
weigh_empty_trucktr244;tr244;Empty truck weighed
eval_trs_exittr102_Pcp1979;tr102;Exit evaluation for truck
fail_weightr200;tr200;Truck failed to be weighed
weigh_empty_trucktr208;tr208;Empty truck weighed
trs_entrytr11;tr11;Entry evaluation for truck
eval_trs_exittr290_Pcp1979;tr290;Exit evaluation for truck
fail_weightr141;tr141;Truck failed to be weighed
weigh_empty_trucktr95;tr95;Empty truck weighed
weigh_empty_trucktr294;tr294;Empty truck weighed
trs_entrytr214;tr214;Entry evaluation for truck
weigh_empty_trucktr232;tr232;Empty truck weighed
weigh_empty_trucktr265;tr265;Empty truck weighed
weigh_empty_trucktr18;tr18;Empty truck weighed
weigh_empty_trucktr300;tr300;Empty truck weighed
weigh_empty_trucktr20;tr20;Empty truck weighed
fail_weightr108;tr108;Truck failed to be weighed
weigh_empty_trucktr228;tr228;Empty truck weighed
weigh_empty_trucktr11;tr11;Empty truck weighed
arrive_at_Silo25;Silo25;Silo for truck load
check_abnormalitytr244;tr244;truck exmained for empty weight abnormality
weigh_empty_trucktr214;tr214;Empty truck weighed
check_abnormalitytr294;tr294;truck exmained for empty weight abnormality
check_abnormalitytr232;tr232;truck exmained for empty weight abnormality
check_abnormalitytr95;tr95;truck exmained for empty weight abnormality
check_abnormalitytr208;tr208;truck exmained for empty weight abnormality
check_abnormalitytr228;tr228;truck exmained for empty weight abnormality
check_abnormalitytr265;tr265;truck exmained for empty weight abnormality
determine_continuanceSilo25;Silo25;silo evaluated for pickup continuance
trs_entrytr297;tr297;Entry evaluation for truck
check_abnormalitytr300;tr300;truck exmained for empty weight abnormality
check_abnormalitytr18;tr18;truck exmained for empty weight abnormality
weigh_loaded_trucktr260;tr260;Truck weighed
Lodge_Pcp465;Pcp465;lodged pickup plan
Lodge_Pcp465;Cr102;cargo to be picked up
check_abnormalitytr20;tr20;truck exmained for empty weight abnormality
trs_entrytr267;tr267;Entry evaluation for truck
fail_weightr232;tr232;Truck failed to be weighed
check_abnormalitytr11;tr11;truck exmained for empty weight abnormality
load_trucktr239;tr239;cargo load for truck
fail_weightr95;tr95;Truck failed to be weighed
check_abnormalitytr214;tr214;truck exmained for empty weight abnormality
trs_entrytr242;tr242;Entry evaluation for truck
fail_weightr18;tr18;Truck failed to be weighed
trs_entrytr85;tr85;Entry evaluation for truck
fail_weightr300;tr300;Truck failed to be weighed
trs_entrytr113;tr113;Entry evaluation for truck
weigh_empty_trucktr297;tr297;Empty truck weighed
fail_weightr265;tr265;Truck failed to be weighed
weigh_empty_trucktr267;tr267;Empty truck weighed
fail_weightr20;tr20;Truck failed to be weighed
arrive_at_Silo24;Silo24;Silo for truck load
arrive_at_Silo24;Silo24;Silo for truck load
arrive_at_Silo88;Silo88;Silo for truck load
fail_weightr214;tr214;Truck failed to be weighed
arrive_at_Silo88;Silo88;Silo for truck load
weigh_empty_trucktr242;tr242;Empty truck weighed
weigh_empty_trucktr85;tr85;Empty truck weighed
determine_continuanceSilo24;Silo24;silo evaluated for pickup continuance
weigh_empty_trucktr113;tr113;Empty truck weighed
arrive_at_Silo24;Silo24;Silo for truck load
determine_continuanceSilo24;Silo24;silo evaluated for pickup continuance
determine_continuanceSilo88;Silo88;silo evaluated for pickup continuance
determine_continuanceSilo88;Silo88;silo evaluated for pickup continuance
check_abnormalitytr267;tr267;truck exmained for empty weight abnormality
load_trucktr294;tr294;cargo load for truck
check_abnormalitytr297;tr297;truck exmained for empty weight abnormality
input_tally_sheettr260;tr260;Tally Sheet for pickup plan
print_w_tickettr260;tr260;Printed weighing ticket for pickup plan
load_trucktr208;tr208;cargo load for truck
load_trucktr244;tr244;cargo load for truck
determine_continuanceSilo24;Silo24;silo evaluated for pickup continuance
assign_trs_Pcp1582;tr289;Pickup plan trucks assignment
assign_trs_Pcp1582;tr139;Pickup plan trucks assignment
load_trucktr228;tr228;cargo load for truck
check_abnormalitytr113;tr113;truck exmained for empty weight abnormality
check_abnormalitytr85;tr85;truck exmained for empty weight abnormality
assign_trs_Pcp1582;tr23;Pickup plan trucks assignment
assign_trs_Pcp1582;tr1;Pickup plan trucks assignment
check_abnormalitytr242;tr242;truck exmained for empty weight abnormality
Lodge_Pcp697;Pcp697;lodged pickup plan
Lodge_Pcp697;Cr1062;cargo to be picked up
load_trucktr11;tr11;cargo load for truck
weigh_loaded_trucktr239;tr239;Truck weighed
fail_weightr297;tr297;Truck failed to be weighed
eval_trs_exittr260_Pcp822;tr260;Exit evaluation for truck
fail_weightr85;tr85;Truck failed to be weighed
fail_weightr242;tr242;Truck failed to be weighed
fail_weightr113;tr113;Truck failed to be weighed
Lodge_Pcp1246;Pcp1246;lodged pickup plan
Lodge_Pcp1246;Cr651;cargo to be picked up
arrive_at_Silo14;Silo14;Silo for truck load
determine_continuanceSilo14;Silo14;silo evaluated for pickup continuance
load_trucktr267;tr267;cargo load for truck
trs_entrytr139;tr139;Entry evaluation for truck
weigh_loaded_trucktr294;tr294;Truck weighed
trs_entrytr23;tr23;Entry evaluation for truck
weigh_loaded_trucktr208;tr208;Truck weighed
print_w_tickettr239;tr239;Printed weighing ticket for pickup plan
input_tally_sheettr239;tr239;Tally Sheet for pickup plan
weigh_empty_trucktr139;tr139;Empty truck weighed
weigh_loaded_trucktr11;tr11;Truck weighed
weigh_loaded_trucktr244;tr244;Truck weighed
weigh_loaded_trucktr228;tr228;Truck weighed
eval_trs_exittr239_Pcp1247;tr239;Exit evaluation for truck
trs_entrytr289;tr289;Entry evaluation for truck
weigh_empty_trucktr23;tr23;Empty truck weighed
trs_entrytr1;tr1;Entry evaluation for truck
check_abnormalitytr139;tr139;truck exmained for empty weight abnormality
weigh_empty_trucktr1;tr1;Empty truck weighed
weigh_empty_trucktr289;tr289;Empty truck weighed
input_tally_sheettr294;tr294;Tally Sheet for pickup plan
print_w_tickettr294;tr294;Printed weighing ticket for pickup plan
input_tally_sheettr208;tr208;Tally Sheet for pickup plan
print_w_tickettr208;tr208;Printed weighing ticket for pickup plan
check_abnormalitytr23;tr23;truck exmained for empty weight abnormality
fail_weightr139;tr139;Truck failed to be weighed
weigh_loaded_trucktr267;tr267;Truck weighed
eval_trs_exittr208_Pcp436;tr208;Exit evaluation for truck
input_tally_sheettr11;tr11;Tally Sheet for pickup plan
print_w_tickettr11;tr11;Printed weighing ticket for pickup plan
eval_trs_exittr294_Pcp283;tr294;Exit evaluation for truck
check_abnormalitytr1;tr1;truck exmained for empty weight abnormality
fail_weightr23;tr23;Truck failed to be weighed
input_tally_sheettr244;tr244;Tally Sheet for pickup plan
print_w_tickettr244;tr244;Printed weighing ticket for pickup plan
check_abnormalitytr289;tr289;truck exmained for empty weight abnormality
print_w_tickettr228;tr228;Printed weighing ticket for pickup plan
input_tally_sheettr228;tr228;Tally Sheet for pickup plan
eval_trs_exittr11_Pcp283;tr11;Exit evaluation for truck
fail_weightr289;tr289;Truck failed to be weighed
eval_trs_exittr244_Pcp283;tr244;Exit evaluation for truck
eval_trs_exittr228_Pcp436;tr228;Exit evaluation for truck
arrive_at_Silo5;Silo5;Silo for truck load
assign_trs_Pcp465;tr211;Pickup plan trucks assignment
assign_trs_Pcp465;tr65;Pickup plan trucks assignment
assign_trs_Pcp465;tr245;Pickup plan trucks assignment
assign_trs_Pcp465;tr9;Pickup plan trucks assignment
print_w_tickettr267;tr267;Printed weighing ticket for pickup plan
input_tally_sheettr267;tr267;Tally Sheet for pickup plan
assign_trs_Pcp465;tr30;Pickup plan trucks assignment
assign_trs_Pcp465;tr63;Pickup plan trucks assignment
determine_continuanceSilo5;Silo5;silo evaluated for pickup continuance
eval_trs_exittr267_Pcp1516;tr267;Exit evaluation for truck
load_trucktr1;tr1;cargo load for truck
Lodge_Pcp128;Pcp128;lodged pickup plan
Lodge_Pcp128;Cr1492;cargo to be picked up
assign_trs_Pcp697;tr277;Pickup plan trucks assignment
assign_trs_Pcp697;tr297;Pickup plan trucks assignment
assign_trs_Pcp697;tr32;Pickup plan trucks assignment
assign_trs_Pcp697;tr216;Pickup plan trucks assignment
assign_trs_Pcp697;tr166;Pickup plan trucks assignment
trs_entrytr245;tr245;Entry evaluation for truck
trs_entrytr63;tr63;Entry evaluation for truck
trs_entrytr211;tr211;Entry evaluation for truck
Lodge_Pcp1505;Pcp1505;lodged pickup plan
Lodge_Pcp1505;Cr289;cargo to be picked up
trs_entrytr65;tr65;Entry evaluation for truck
trs_entrytr30;tr30;Entry evaluation for truck
weigh_empty_trucktr245;tr245;Empty truck weighed
trs_entrytr9;tr9;Entry evaluation for truck
assign_trs_Pcp1246;tr168;Pickup plan trucks assignment
weigh_loaded_trucktr1;tr1;Truck weighed
Lodge_Pcp816;Pcp816;lodged pickup plan
Lodge_Pcp816;Cr1715;cargo to be picked up
assign_trs_Pcp1246;tr229;Pickup plan trucks assignment
weigh_empty_trucktr63;tr63;Empty truck weighed
assign_trs_Pcp1246;tr131;Pickup plan trucks assignment
weigh_empty_trucktr65;tr65;Empty truck weighed
assign_trs_Pcp1246;tr45;Pickup plan trucks assignment
weigh_empty_trucktr211;tr211;Empty truck weighed
assign_trs_Pcp1246;tr109;Pickup plan trucks assignment
weigh_empty_trucktr9;tr9;Empty truck weighed
weigh_empty_trucktr30;tr30;Empty truck weighed
trs_entrytr297;tr297;Entry evaluation for truck
check_abnormalitytr245;tr245;truck exmained for empty weight abnormality
trs_entrytr32;tr32;Entry evaluation for truck
trs_entrytr216;tr216;Entry evaluation for truck
check_abnormalitytr211;tr211;truck exmained for empty weight abnormality
trs_entrytr277;tr277;Entry evaluation for truck
check_abnormalitytr65;tr65;truck exmained for empty weight abnormality
trs_entrytr166;tr166;Entry evaluation for truck
check_abnormalitytr63;tr63;truck exmained for empty weight abnormality
print_w_tickettr1;tr1;Printed weighing ticket for pickup plan
input_tally_sheettr1;tr1;Tally Sheet for pickup plan
weigh_empty_trucktr297;tr297;Empty truck weighed
fail_weightr245;tr245;Truck failed to be weighed
weigh_empty_trucktr216;tr216;Empty truck weighed
weigh_empty_trucktr32;tr32;Empty truck weighed
check_abnormalitytr9;tr9;truck exmained for empty weight abnormality
check_abnormalitytr30;tr30;truck exmained for empty weight abnormality
fail_weightr65;tr65;Truck failed to be weighed
fail_weightr211;tr211;Truck failed to be weighed
fail_weightr63;tr63;Truck failed to be weighed
weigh_empty_trucktr277;tr277;Empty truck weighed
weigh_empty_trucktr166;tr166;Empty truck weighed
trs_entrytr168;tr168;Entry evaluation for truck
eval_trs_exittr1_Pcp1582;tr1;Exit evaluation for truck
fail_weightr9;tr9;Truck failed to be weighed
trs_entrytr229;tr229;Entry evaluation for truck
Lodge_Pcp1575;Pcp1575;lodged pickup plan
Lodge_Pcp1575;Cr1983;cargo to be picked up
trs_entrytr45;tr45;Entry evaluation for truck
check_abnormalitytr297;tr297;truck exmained for empty weight abnormality
weigh_empty_trucktr168;tr168;Empty truck weighed
trs_entrytr131;tr131;Entry evaluation for truck
check_abnormalitytr277;tr277;truck exmained for empty weight abnormality
check_abnormalitytr216;tr216;truck exmained for empty weight abnormality
arrive_at_Silo10;Silo10;Silo for truck load
trs_entrytr109;tr109;Entry evaluation for truck
check_abnormalitytr32;tr32;truck exmained for empty weight abnormality
weigh_empty_trucktr229;tr229;Empty truck weighed
check_abnormalitytr166;tr166;truck exmained for empty weight abnormality
weigh_empty_trucktr45;tr45;Empty truck weighed
weigh_empty_trucktr131;tr131;Empty truck weighed
fail_weightr297;tr297;Truck failed to be weighed
weigh_empty_trucktr109;tr109;Empty truck weighed
fail_weightr216;tr216;Truck failed to be weighed
fail_weightr32;tr32;Truck failed to be weighed
check_abnormalitytr168;tr168;truck exmained for empty weight abnormality
determine_continuanceSilo10;Silo10;silo evaluated for pickup continuance
check_abnormalitytr229;tr229;truck exmained for empty weight abnormality
fail_weightr166;tr166;Truck failed to be weighed
arrive_at_Silo2;Silo2;Silo for truck load
load_trucktr30;tr30;cargo load for truck
assign_trs_Pcp128;tr47;Pickup plan trucks assignment
check_abnormalitytr131;tr131;truck exmained for empty weight abnormality
fail_weightr168;tr168;Truck failed to be weighed
check_abnormalitytr45;tr45;truck exmained for empty weight abnormality
fail_weightr229;tr229;Truck failed to be weighed
check_abnormalitytr109;tr109;truck exmained for empty weight abnormality
assign_trs_Pcp128;tr268;Pickup plan trucks assignment
assign_trs_Pcp128;tr9;Pickup plan trucks assignment
assign_trs_Pcp128;tr299;Pickup plan trucks assignment
assign_trs_Pcp128;tr289;Pickup plan trucks assignment
determine_continuanceSilo2;Silo2;silo evaluated for pickup continuance
fail_weightr131;tr131;Truck failed to be weighed
fail_weightr45;tr45;Truck failed to be weighed
load_trucktr277;tr277;cargo load for truck
assign_trs_Pcp1505;tr102;Pickup plan trucks assignment
assign_trs_Pcp1505;tr101;Pickup plan trucks assignment
assign_trs_Pcp1505;tr240;Pickup plan trucks assignment
assign_trs_Pcp1505;tr115;Pickup plan trucks assignment
assign_trs_Pcp1505;tr156;Pickup plan trucks assignment
assign_trs_Pcp1505;tr66;Pickup plan trucks assignment
arrive_at_Silo80;Silo80;Silo for truck load
assign_trs_Pcp1505;tr208;Pickup plan trucks assignment
trs_entrytr268;tr268;Entry evaluation for truck
trs_entrytr9;tr9;Entry evaluation for truck
trs_entrytr289;tr289;Entry evaluation for truck
assign_trs_Pcp816;tr82;Pickup plan trucks assignment
assign_trs_Pcp816;tr145;Pickup plan trucks assignment
trs_entrytr47;tr47;Entry evaluation for truck
trs_entrytr299;tr299;Entry evaluation for truck
assign_trs_Pcp816;tr31;Pickup plan trucks assignment
assign_trs_Pcp816;tr218;Pickup plan trucks assignment
assign_trs_Pcp816;tr298;Pickup plan trucks assignment
assign_trs_Pcp816;tr57;Pickup plan trucks assignment
weigh_loaded_trucktr30;tr30;Truck weighed
assign_trs_Pcp816;tr254;Pickup plan trucks assignment
weigh_empty_trucktr9;tr9;Empty truck weighed
weigh_empty_trucktr268;tr268;Empty truck weighed
determine_continuanceSilo80;Silo80;silo evaluated for pickup continuance
weigh_empty_trucktr289;tr289;Empty truck weighed
weigh_empty_trucktr299;tr299;Empty truck weighed
weigh_empty_trucktr47;tr47;Empty truck weighed
load_trucktr109;tr109;cargo load for truck
trs_entrytr102;tr102;Entry evaluation for truck
weigh_loaded_trucktr277;tr277;Truck weighed
check_abnormalitytr9;tr9;truck exmained for empty weight abnormality
trs_entrytr115;tr115;Entry evaluation for truck
check_abnormalitytr268;tr268;truck exmained for empty weight abnormality
input_tally_sheettr30;tr30;Tally Sheet for pickup plan
print_w_tickettr30;tr30;Printed weighing ticket for pickup plan
check_abnormalitytr47;tr47;truck exmained for empty weight abnormality
trs_entrytr101;tr101;Entry evaluation for truck
check_abnormalitytr289;tr289;truck exmained for empty weight abnormality
weigh_empty_trucktr102;tr102;Empty truck weighed
trs_entrytr156;tr156;Entry evaluation for truck
assign_trs_Pcp1575;tr202;Pickup plan trucks assignment
check_abnormalitytr299;tr299;truck exmained for empty weight abnormality
assign_trs_Pcp1575;tr183;Pickup plan trucks assignment
trs_entrytr145;tr145;Entry evaluation for truck
assign_trs_Pcp1575;tr86;Pickup plan trucks assignment
assign_trs_Pcp1575;tr148;Pickup plan trucks assignment
trs_entrytr298;tr298;Entry evaluation for truck
Lodge_Pcp652;Pcp652;lodged pickup plan
Lodge_Pcp652;Cr477;cargo to be picked up
Lodge_Pcp796;Pcp796;lodged pickup plan
Lodge_Pcp796;Cr1446;cargo to be picked up
trs_entrytr82;tr82;Entry evaluation for truck
trs_entrytr240;tr240;Entry evaluation for truck
trs_entrytr57;tr57;Entry evaluation for truck
